decimal/symbols@2, ta-SG/tamldec, -> ta-MY/tamldec
decimal/symbols@2, ta/tamldec, 86B, 58B, 7fc49646db21058c
decimal/symbols@2, te, -> as/latn
decimal/symbols@2, te/telu, 86B, 58B, d44abc42150a05aa
decimal/symbols@2, tg, -> af
decimal/symbols@2, th/thai, 86B, 58B, b0df13865458470f
decimal/symbols@2, tk, -> af
decimal/symbols@2, tn, -> de-CH
decimal/symbols@2, tr, -> ast
decimal/symbols@2, tt, -> af
decimal/symbols@2, ug/arabext, -> ks
decimal/symbols@2, uk, -> af
decimal/symbols@2, und, -> bgc/latn
decimal/symbols@2, ur, -> ar
decimal/symbols@2, ur-IN, -> ks
decimal/symbols@2, ur-IN/latn, -> ar
decimal/symbols@2, ur/arabext, -> ks
decimal/symbols@2, uz, -> af
decimal/symbols@2, uz-Cyrl, -> af
decimal/symbols@2, vec, -> fr
decimal/symbols@2, vi, -> ast
decimal/symbols@2, vmw, -> ast
decimal/symbols@2, wo, -> ast
decimal/symbols@2, xh, -> nso
decimal/symbols@2, xnr, -> as/latn
decimal/symbols@2, xnr/deva, -> brx/deva
decimal/symbols@2, yrl, -> ast
decimal/symbols@2, yue-Hans/hanidec, 86B, 58B, d5165670172913ed
decimal/symbols@2, yue/hanidec, -> yue-Hans/hanidec
decimal/symbols@2, zh-Hant/hanidec, -> yue-Hans/hanidec
decimal/symbols@2, zh/hanidec, -> yue-Hans/hanidec
